WKT,InputID,TargetID,Distance
"MULTIPOINT ((-71.405305 -35.695857),(-71.358358 -35.137795))",COLBUN,ITAHUE UNO,62062.6305840128
"MULTIPOINT ((-71.405305 -35.695857),(-71.318226 -34.924263))",COLBUN,RAUCO,85970.9745970018
"MULTIPOINT ((-71.405305 -35.695857),(-71.133468 -34.961366))",COLBUN,ROMERAL,85154.9021433759
"MULTIPOINT ((-71.405305 -35.695857),(-71.332613 -35.004527))",COLBUN,SAGRADA  FAMILIA,76985.0664377184
"MULTIPOINT ((-71.606722 -35.090848),(-71.405305 -35.695857))",COLBUN,VILLA PRAT,69573.82315933
"MULTIPOINT ((-71.405305 -35.695857),(-71.166785 -34.871258))",COLBUN,TENO,94023.7205881212
"MULTIPOINT ((-72.082248 -34.762977),(-71.405305 -35.695857))",COLBUN,LLICO,120453.952374104
"MULTIPOINT ((-71.993655 -34.881859),(-71.405305 -35.695857))",COLBUN,LAGO VICHUQUEN,104976.682505764
"MULTIPOINT ((-71.590821 -35.84957),(-71.405305 -35.695857))",COLBUN,LINARES,23922.1390651571
"MULTIPOINT ((-71.501471 -35.828368),(-71.405305 -35.695857))",COLBUN,VARA GRUESA,17082.1865486832
"MULTIPOINT ((-71.684715 -35.848055),(-71.405305 -35.695857))",COLBUN,LAS OBRAS,30388.9965156645
"MULTIPOINT ((-71.417421 -35.760219),(-71.405305 -35.695857))",COLBUN,PANIMAVIDA,7224.85864136114
"MULTIPOINT ((-71.683957 -35.966937),(-71.405305 -35.695857))",COLBUN,LONGAVI,39224.8959124837
"MULTIPOINT ((-71.826312 -36.146395),(-71.405305 -35.695857))",COLBUN,PARRAL,62791.9809115779
"MULTIPOINT ((-71.760435 -36.052501),(-71.405305 -35.695857))",COLBUN,RETIRO,50935.8455139249
"MULTIPOINT ((-71.802082 -36.092633),(-71.405305 -35.695857))",COLBUN,COPIHUE,56757.8280332236
"MULTIPOINT ((-71.73204 -35.592498),(-71.405305 -35.695857))",COLBUN,SAN JAVIER,31735.8323112085
"MULTIPOINT ((-71.699102 -35.561074),(-71.405305 -35.695857))",COLBUN,BOBADILLA,30527.2612913396
"MULTIPOINT ((-71.744913 -35.674655),(-71.405305 -35.695857))",COLBUN,VILLA ALEGRE,30831.3790777908
"MULTIPOINT ((-71.590064 -35.752269),(-71.405305 -35.695857))",COLBUN,YERBAS BUENAS,17849.7713051954
"MULTIPOINT ((-71.661999 -35.432349),(-71.417421 -35.760219))",PANIMAVIDA,TALCA,42597.7751813482
"MULTIPOINT ((-71.596878 -35.366472),(-71.417421 -35.760219))",PANIMAVIDA,PANGUILEMO,46617.6337615851
"MULTIPOINT ((-71.564319 -35.447493),(-71.417421 -35.760219))",PANIMAVIDA,HUILQUILEMU,37163.0275351157
"MULTIPOINT ((-72.412391 -35.335426),(-71.417421 -35.760219))",PANIMAVIDA,CONSTITUCION,101787.663212139
"MULTIPOINT ((-72.333641 -35.427048),(-71.417421 -35.760219))",PANIMAVIDA,SANTA OLGA,90887.8594852988
"MULTIPOINT ((-72.494926 -35.469452),(-71.417421 -35.760219))",PANIMAVIDA,LOS PELLINES,102813.890532118
"MULTIPOINT ((-72.020157 -35.096149),(-71.417421 -35.760219))",PANIMAVIDA,CUREPTO,91783.1711887694
"MULTIPOINT ((-72.281394 -35.592119),(-71.417421 -35.760219))",PANIMAVIDA,EMPEDRADO,80408.9150978103
"MULTIPOINT ((-71.695315 -35.520942),(-71.417421 -35.760219))",PANIMAVIDA,MAULE,36582.7540515343
"MULTIPOINT ((-71.692287 -35.458094),(-71.417421 -35.760219))",PANIMAVIDA,CULENAR,41760.2074797801
"MULTIPOINT ((-71.702888 -35.449764),(-71.417421 -35.760219))",PANIMAVIDA,VILLA FRANCIA,43076.2615163044
"MULTIPOINT ((-71.688501 -35.498226),(-71.417421 -35.760219))",PANIMAVIDA,CHACARILLAS,38052.0235110697
"MULTIPOINT ((-71.446951 -35.383887),(-71.417421 -35.760219))",PANIMAVIDA,PELARCO,41840.1615994839
"MULTIPOINT ((-71.807382 -35.392217),(-71.417421 -35.760219))",PANIMAVIDA,PENCAHUE,54005.0046533099
"MULTIPOINT ((-71.417421 -35.760219),(-71.256893 -35.281664))",PANIMAVIDA,CUMPEO,55056.0889919905
"MULTIPOINT ((-71.487841 -35.534572),(-71.417421 -35.760219))",PANIMAVIDA,SAN CLEMENTE,25835.5954768571
"MULTIPOINT ((-71.523429 -35.309681),(-71.417421 -35.760219))",PANIMAVIDA,SAN RAFAEL,50903.4662514055
"MULTIPOINT ((-72.320012 -35.966937),(-71.417421 -35.760219))",PANIMAVIDA,CAUQUENES,84685.7600133781
"MULTIPOINT ((-72.534301 -35.737503),(-71.417421 -35.760219))",PANIMAVIDA,CHANCO,101051.224290266
"MULTIPOINT ((-72.576705 -35.815496),(-71.417421 -35.760219))",PANIMAVIDA,PELLUHUE,104983.237097989
"MULTIPOINT ((-72.708459 -35.937406),(-71.417421 -35.760219))",PANIMAVIDA,QUILICURA,118271.030102921
"MULTIPOINT ((-71.417421 -35.760219),(-71.240234 -34.978782))",PANIMAVIDA,CURICO,88180.9117272195
"MULTIPOINT ((-71.417421 -35.760219),(-71.197073 -34.940164))",PANIMAVIDA,SARMIENTO,93161.0939917024
"MULTIPOINT ((-71.417421 -35.760219),(-71.331099 -34.936378))",PANIMAVIDA,VILLA LOS NICHES,91738.8374514272
"MULTIPOINT ((-71.417421 -35.760219),(-71.10015 -34.96288))",PANIMAVIDA,SAN ALBERTO,93043.2741922448
"MULTIPOINT ((-71.803596 -34.974238),(-71.417421 -35.760219))",PANIMAVIDA,HUALA�E,93999.3691388901
"MULTIPOINT ((-71.984569 -34.984839),(-71.417421 -35.760219))",PANIMAVIDA,LICANTEN,100282.679598188
"MULTIPOINT ((-72.186743 -34.946222),(-71.417421 -35.760219))",PANIMAVIDA,ILOCA,114217.054981597
"MULTIPOINT ((-71.417421 -35.760219),(-71.283395 -35.115836))",PANIMAVIDA,MOLINA,72521.7079891124
"MULTIPOINT ((-71.417421 -35.760219),(-71.358358 -35.137795))",PANIMAVIDA,ITAHUE UNO,69265.0713271748
"MULTIPOINT ((-71.417421 -35.760219),(-71.318226 -34.924263))",PANIMAVIDA,RAUCO,93184.0138392034
"MULTIPOINT ((-71.417421 -35.760219),(-71.133468 -34.961366))",PANIMAVIDA,ROMERAL,92311.1769978938
"MULTIPOINT ((-71.417421 -35.760219),(-71.332613 -35.004527))",PANIMAVIDA,SAGRADA  FAMILIA,84195.5671012132
"MULTIPOINT ((-71.606722 -35.090848),(-71.417421 -35.760219))",PANIMAVIDA,VILLA PRAT,76229.3032439682
"MULTIPOINT ((-71.417421 -35.760219),(-71.166785 -34.871258))",PANIMAVIDA,TENO,101226.123198142
"MULTIPOINT ((-72.082248 -34.762977),(-71.417421 -35.760219))",PANIMAVIDA,LLICO,126098.074276423
"MULTIPOINT ((-71.993655 -34.881859),(-71.417421 -35.760219))",PANIMAVIDA,LAGO VICHUQUEN,110643.555379215
"MULTIPOINT ((-71.590821 -35.84957),(-71.417421 -35.760219))",PANIMAVIDA,LINARES,18545.1733681393
"MULTIPOINT ((-71.501471 -35.828368),(-71.417421 -35.760219))",PANIMAVIDA,VARA GRUESA,10719.3269370868
"MULTIPOINT ((-71.684715 -35.848055),(-71.417421 -35.760219))",PANIMAVIDA,LAS OBRAS,26051.3122377689
"MULTIPOINT ((-71.417421 -35.760219),(-71.405305 -35.695857))",PANIMAVIDA,COLBUN,7224.85864136085
"MULTIPOINT ((-71.683957 -35.966937),(-71.417421 -35.760219))",PANIMAVIDA,LONGAVI,33250.6956617166
"MULTIPOINT ((-71.826312 -36.146395),(-71.417421 -35.760219))",PANIMAVIDA,PARRAL,56540.6028495779
"MULTIPOINT ((-71.760435 -36.052501),(-71.417421 -35.760219))",PANIMAVIDA,RETIRO,44838.7783890171
"MULTIPOINT ((-71.802082 -36.092633),(-71.417421 -35.760219))",PANIMAVIDA,COPIHUE,50650.9236107813
"MULTIPOINT ((-71.73204 -35.592498),(-71.417421 -35.760219))",PANIMAVIDA,SAN JAVIER,34022.9379857819
"MULTIPOINT ((-71.699102 -35.561074),(-71.417421 -35.760219))",PANIMAVIDA,BOBADILLA,33745.5297296273
"MULTIPOINT ((-71.744913 -35.674655),(-71.417421 -35.760219))",PANIMAVIDA,VILLA ALEGRE,31116.4684926817
"MULTIPOINT ((-71.590064 -35.752269),(-71.417421 -35.760219))",PANIMAVIDA,YERBAS BUENAS,15638.7855752807
"MULTIPOINT ((-71.683957 -35.966937),(-71.661999 -35.432349))",LONGAVI,TALCA,59347.6620098005
"MULTIPOINT ((-71.683957 -35.966937),(-71.596878 -35.366472))",LONGAVI,PANGUILEMO,67088.1788613066
"MULTIPOINT ((-71.683957 -35.966937),(-71.564319 -35.447493))",LONGAVI,HUILQUILEMU,58642.2555168961
"MULTIPOINT ((-72.412391 -35.335426),(-71.683957 -35.966937))",LONGAVI,CONSTITUCION,96233.6330831758
"MULTIPOINT ((-72.333641 -35.427048),(-71.683957 -35.966937))",LONGAVI,SANTA OLGA,83939.3308424266
"MULTIPOINT ((-72.494926 -35.469452),(-71.683957 -35.966937))",LONGAVI,LOS PELLINES,91821.531835805
"MULTIPOINT ((-72.020157 -35.096149),(-71.683957 -35.966937))",LONGAVI,CUREPTO,101311.314126407
"MULTIPOINT ((-72.281394 -35.592119),(-71.683957 -35.966937))",LONGAVI,EMPEDRADO,68171.2346560355
"MULTIPOINT ((-71.695315 -35.520942),(-71.683957 -35.966937))",LONGAVI,MAULE,49495.7101135939
"MULTIPOINT ((-71.692287 -35.458094),(-71.683957 -35.966937))",LONGAVI,CULENAR,56463.0364206728
"MULTIPOINT ((-71.702888 -35.449764),(-71.683957 -35.966937))",LONGAVI,VILLA FRANCIA,57407.776246274
"MULTIPOINT ((-71.688501 -35.498226),(-71.683957 -35.966937))",LONGAVI,CHACARILLAS,52007.0098951469
"MULTIPOINT ((-71.683957 -35.966937),(-71.446951 -35.383887))",LONGAVI,PELARCO,68156.5692291726
"MULTIPOINT ((-71.807382 -35.392217),(-71.683957 -35.966937))",LONGAVI,PENCAHUE,64738.4271089647
"MULTIPOINT ((-71.683957 -35.966937),(-71.256893 -35.281664))",LONGAVI,CUMPEO,85308.8857215263
"MULTIPOINT ((-71.683957 -35.966937),(-71.487841 -35.534572))",LONGAVI,SAN CLEMENTE,51147.0650095978
"MULTIPOINT ((-71.683957 -35.966937),(-71.523429 -35.309681))",LONGAVI,SAN RAFAEL,74359.3610355999
"MULTIPOINT ((-72.320012 -35.966937),(-71.683957 -35.966937))",LONGAVI,CAUQUENES,57372.8916816807
"MULTIPOINT ((-72.534301 -35.737503),(-71.683957 -35.966937))",LONGAVI,CHANCO,80921.1722917668
"MULTIPOINT ((-72.576705 -35.815496),(-71.683957 -35.966937))",LONGAVI,PELLUHUE,82336.3948559001
"MULTIPOINT ((-72.708459 -35.937406),(-71.683957 -35.966937))",LONGAVI,QUILICURA,92486.260076114
"MULTIPOINT ((-71.683957 -35.966937),(-71.240234 -34.978782))",LONGAVI,CURICO,116797.259499426
"MULTIPOINT ((-71.683957 -35.966937),(-71.197073 -34.940164))",LONGAVI,SARMIENTO,122193.009116797
"MULTIPOINT ((-71.683957 -35.966937),(-71.331099 -34.936378))",LONGAVI,VILLA LOS NICHES,118741.658754622
"MULTIPOINT ((-71.683957 -35.966937),(-71.10015 -34.96288))",LONGAVI,SAN ALBERTO,123360.037168417
"MULTIPOINT ((-71.803596 -34.974238),(-71.683957 -35.966937))",LONGAVI,HUALA�E,110673.144522133
"MULTIPOINT ((-71.984569 -34.984839),(-71.683957 -35.966937))",LONGAVI,LICANTEN,112326.51942685
"MULTIPOINT ((-72.186743 -34.946222),(-71.683957 -35.966937))",LONGAVI,ILOCA,122098.299506991
"MULTIPOINT ((-71.683957 -35.966937),(-71.283395 -35.115836))",LONGAVI,MOLINA,101175.202268681
"MULTIPOINT ((-71.683957 -35.966937),(-71.358358 -35.137795))",LONGAVI,ITAHUE UNO,96614.7060223149
"MULTIPOINT ((-71.683957 -35.966937),(-71.318226 -34.924263))",LONGAVI,RAUCO,120354.210036156
"MULTIPOINT ((-71.683957 -35.966937),(-71.133468 -34.961366))",LONGAVI,ROMERAL,122245.022499688
"MULTIPOINT ((-71.683957 -35.966937),(-71.332613 -35.004527))",LONGAVI,SAGRADA  FAMILIA,111436.940985543
"MULTIPOINT ((-71.683957 -35.966937),(-71.606722 -35.090848))",LONGAVI,VILLA PRAT,97454.407094403
"MULTIPOINT ((-71.683957 -35.966937),(-71.166785 -34.871258))",LONGAVI,TENO,130321.571713991
"MULTIPOINT ((-72.082248 -34.762977),(-71.683957 -35.966937))",LONGAVI,LLICO,138393.204496017
"MULTIPOINT ((-71.993655 -34.881859),(-71.683957 -35.966937))",LONGAVI,LAGO VICHUQUEN,123629.046360819
"MULTIPOINT ((-71.683957 -35.966937),(-71.590821 -35.84957))",LONGAVI,LINARES,15500.7207065389
"MULTIPOINT ((-71.683957 -35.966937),(-71.501471 -35.828368))",LONGAVI,VARA GRUESA,22534.8024133909
"MULTIPOINT ((-71.684715 -35.848055),(-71.683957 -35.966937))",LONGAVI,LAS OBRAS,13191.0016478016
"MULTIPOINT ((-71.683957 -35.966937),(-71.405305 -35.695857))",LONGAVI,COLBUN,39224.8959124839
"MULTIPOINT ((-71.683957 -35.966937),(-71.417421 -35.760219))",LONGAVI,PANIMAVIDA,33250.6956617164
"MULTIPOINT ((-71.826312 -36.146395),(-71.683957 -35.966937))",LONGAVI,PARRAL,23685.9009336851
"MULTIPOINT ((-71.760435 -36.052501),(-71.683957 -35.966937))",LONGAVI,RETIRO,11733.4951072981
"MULTIPOINT ((-71.802082 -36.092633),(-71.683957 -35.966937))",LONGAVI,COPIHUE,17546.3136808811
"MULTIPOINT ((-71.73204 -35.592498),(-71.683957 -35.966937))",LONGAVI,SAN JAVIER,41772.6839033503
"MULTIPOINT ((-71.699102 -35.561074),(-71.683957 -35.966937))",LONGAVI,BOBADILLA,45053.2022182861
"MULTIPOINT ((-71.744913 -35.674655),(-71.683957 -35.966937))",LONGAVI,VILLA ALEGRE,32894.834068934
"MULTIPOINT ((-71.683957 -35.966937),(-71.590064 -35.752269))",LONGAVI,YERBAS BUENAS,25283.5334875215
"MULTIPOINT ((-71.826312 -36.146395),(-71.661999 -35.432349))",PARRAL,TALCA,80607.5060092036
"MULTIPOINT ((-71.826312 -36.146395),(-71.596878 -35.366472))",PARRAL,PANGUILEMO,88988.8762553563
"MULTIPOINT ((-71.826312 -36.146395),(-71.564319 -35.447493))",PARRAL,HUILQUILEMU,81082.4471285942
"MULTIPOINT ((-72.412391 -35.335426),(-71.826312 -36.146395))",PARRAL,CONSTITUCION,104436.4688143
"MULTIPOINT ((-72.333641 -35.427048),(-71.826312 -36.146395))",PARRAL,SANTA OLGA,92054.5108997693
"MULTIPOINT ((-72.494926 -35.469452),(-71.826312 -36.146395))",PARRAL,LOS PELLINES,96401.8552713574
"MULTIPOINT ((-72.020157 -35.096149),(-71.826312 -36.146395))",PARRAL,CUREPTO,117842.623643933
"MULTIPOINT ((-72.281394 -35.592119),(-71.826312 -36.146395))",PARRAL,EMPEDRADO,73969.2602800565
"MULTIPOINT ((-71.826312 -36.146395),(-71.695315 -35.520942))",PARRAL,MAULE,70399.7758574351
"MULTIPOINT ((-71.826312 -36.146395),(-71.692287 -35.458094))",PARRAL,CULENAR,77325.4886116811
"MULTIPOINT ((-71.826312 -36.146395),(-71.702888 -35.449764))",PARRAL,VILLA FRANCIA,78095.8729026492
"MULTIPOINT ((-71.826312 -36.146395),(-71.688501 -35.498226))",PARRAL,CHACARILLAS,72988.27634073
"MULTIPOINT ((-71.826312 -36.146395),(-71.446951 -35.383887))",PARRAL,PELARCO,91294.2591790007
"MULTIPOINT ((-71.826312 -36.146395),(-71.807382 -35.392217))",PARRAL,PENCAHUE,83697.1256743131
"MULTIPOINT ((-71.826312 -36.146395),(-71.256893 -35.281664))",PARRAL,CUMPEO,108904.638507124
"MULTIPOINT ((-71.826312 -36.146395),(-71.487841 -35.534572))",PARRAL,SAN CLEMENTE,74454.6560541739
"MULTIPOINT ((-71.826312 -36.146395),(-71.523429 -35.309681))",PARRAL,SAN RAFAEL,96796.2987327472
"MULTIPOINT ((-72.320012 -35.966937),(-71.826312 -36.146395))",PARRAL,CAUQUENES,48735.5048991527
"MULTIPOINT ((-72.534301 -35.737503),(-71.826312 -36.146395))",PARRAL,CHANCO,78353.1886263254
"MULTIPOINT ((-72.576705 -35.815496),(-71.826312 -36.146395))",PARRAL,PELLUHUE,76992.5395394215
"MULTIPOINT ((-72.708459 -35.937406),(-71.826312 -36.146395))",PARRAL,QUILICURA,82808.3636305222
"MULTIPOINT ((-71.826312 -36.146395),(-71.240234 -34.978782))",PARRAL,CURICO,140019.64433038
"MULTIPOINT ((-71.826312 -36.146395),(-71.197073 -34.940164))",PARRAL,SARMIENTO,145487.173478145
"MULTIPOINT ((-71.826312 -36.146395),(-71.331099 -34.936378))",PARRAL,VILLA LOS NICHES,141562.995354849
"MULTIPOINT ((-71.826312 -36.146395),(-71.10015 -34.96288))",PARRAL,SAN ALBERTO,146891.999912567
"MULTIPOINT ((-71.826312 -36.146395),(-71.803596 -34.974238))",PARRAL,HUALA�E,130068.159498525
"MULTIPOINT ((-71.984569 -34.984839),(-71.826312 -36.146395))",PARRAL,LICANTEN,129671.820866648
"MULTIPOINT ((-72.186743 -34.946222),(-71.826312 -36.146395))",PARRAL,ILOCA,137111.791640282
"MULTIPOINT ((-71.826312 -36.146395),(-71.283395 -35.115836))",PARRAL,MOLINA,124469.307862466
"MULTIPOINT ((-71.826312 -36.146395),(-71.358358 -35.137795))",PARRAL,ITAHUE UNO,119662.938096179
"MULTIPOINT ((-71.826312 -36.146395),(-71.318226 -34.924263))",PARRAL,RAUCO,143210.610665035
"MULTIPOINT ((-71.826312 -36.146395),(-71.133468 -34.961366))",PARRAL,ROMERAL,145714.961983394
"MULTIPOINT ((-71.826312 -36.146395),(-71.332613 -35.004527))",PARRAL,SAGRADA  FAMILIA,134362.359266742
"MULTIPOINT ((-71.826312 -36.146395),(-71.606722 -35.090848))",PARRAL,VILLA PRAT,118792.526983208
"MULTIPOINT ((-71.826312 -36.146395),(-71.166785 -34.871258))",PARRAL,TENO,153606.760338745
"MULTIPOINT ((-72.082248 -34.762977),(-71.826312 -36.146395))",PARRAL,LLICO,155237.079323141
"MULTIPOINT ((-71.993655 -34.881859),(-71.826312 -36.146395))",PARRAL,LAGO VICHUQUEN,141119.079893461
"MULTIPOINT ((-71.826312 -36.146395),(-71.590821 -35.84957))",PARRAL,LINARES,39186.5981071927
"MULTIPOINT ((-71.826312 -36.146395),(-71.501471 -35.828368))",PARRAL,VARA GRUESA,45862.1743521547
"MULTIPOINT ((-71.826312 -36.146395),(-71.684715 -35.848055))",PARRAL,LAS OBRAS,35480.2146376386
"MULTIPOINT ((-71.826312 -36.146395),(-71.405305 -35.695857))",PARRAL,COLBUN,62791.980911578
"MULTIPOINT ((-71.826312 -36.146395),(-71.417421 -35.760219))",PARRAL,PANIMAVIDA,56540.6028495779
"MULTIPOINT ((-71.826312 -36.146395),(-71.683957 -35.966937))",PARRAL,LONGAVI,23685.9009336853
"MULTIPOINT ((-71.826312 -36.146395),(-71.760435 -36.052501))",PARRAL,RETIRO,11989.0731064791
"MULTIPOINT ((-71.826312 -36.146395),(-71.802082 -36.092633))",PARRAL,COPIHUE,6351.81130986663
"MULTIPOINT ((-71.826312 -36.146395),(-71.73204 -35.592498))",PARRAL,SAN JAVIER,62045.4241109783
"MULTIPOINT ((-71.826312 -36.146395),(-71.699102 -35.561074))",PARRAL,BOBADILLA,65953.7447621692
"MULTIPOINT ((-71.826312 -36.146395),(-71.744913 -35.674655))",PARRAL,VILLA ALEGRE,52856.189013659
"MULTIPOINT ((-71.826312 -36.146395),(-71.590064 -35.752269))",PARRAL,YERBAS BUENAS,48649.2349918594
"MULTIPOINT ((-71.760435 -36.052501),(-71.661999 -35.432349))",RETIRO,TALCA,69382.2021567518
"MULTIPOINT ((-71.760435 -36.052501),(-71.596878 -35.366472))",RETIRO,PANGUILEMO,77542.9982240481
"MULTIPOINT ((-71.760435 -36.052501),(-71.564319 -35.447493))",RETIRO,HUILQUILEMU,69432.285473433
"MULTIPOINT ((-72.412391 -35.335426),(-71.760435 -36.052501))",RETIRO,CONSTITUCION,99055.6816858323
"MULTIPOINT ((-72.333641 -35.427048),(-71.760435 -36.052501))",RETIRO,SANTA OLGA,86627.9820757827
"MULTIPOINT ((-72.494926 -35.469452),(-71.760435 -36.052501))",RETIRO,LOS PELLINES,92720.2054444807
"MULTIPOINT ((-72.020157 -35.096149),(-71.760435 -36.052501))",RETIRO,CUREPTO,108688.572479969
"MULTIPOINT ((-72.281394 -35.592119),(-71.760435 -36.052501))",RETIRO,EMPEDRADO,69466.2126646664
"MULTIPOINT ((-71.760435 -36.052501),(-71.695315 -35.520942))",RETIRO,MAULE,59272.2521526092
"MULTIPOINT ((-71.760435 -36.052501),(-71.692287 -35.458094))",RETIRO,CULENAR,66239.4766518856
"MULTIPOINT ((-71.760435 -36.052501),(-71.702888 -35.449764))",RETIRO,VILLA FRANCIA,67078.5556699267
"MULTIPOINT ((-71.760435 -36.052501),(-71.688501 -35.498226))",RETIRO,CHACARILLAS,61842.4738457127
"MULTIPOINT ((-71.760435 -36.052501),(-71.446951 -35.383887))",RETIRO,PELARCO,79422.9607285778
"MULTIPOINT ((-71.807382 -35.392217),(-71.760435 -36.052501))",RETIRO,PENCAHUE,73384.0974684134
"MULTIPOINT ((-71.760435 -36.052501),(-71.256893 -35.281664))",RETIRO,CUMPEO,96918.8873027872
"MULTIPOINT ((-71.760435 -36.052501),(-71.487841 -35.534572))",RETIRO,SAN CLEMENTE,62527.2874294373
"MULTIPOINT ((-71.760435 -36.052501),(-71.523429 -35.309681))",RETIRO,SAN RAFAEL,85164.8951473054
"MULTIPOINT ((-72.320012 -35.966937),(-71.760435 -36.052501))",RETIRO,CAUQUENES,51332.8695236421
"MULTIPOINT ((-72.534301 -35.737503),(-71.760435 -36.052501))",RETIRO,CHANCO,78121.2434520596
"MULTIPOINT ((-72.576705 -35.815496),(-71.760435 -36.052501))",RETIRO,PELLUHUE,78212.4406049282
"MULTIPOINT ((-72.708459 -35.937406),(-71.760435 -36.052501))",RETIRO,QUILICURA,86431.1078890074
"MULTIPOINT ((-71.760435 -36.052501),(-71.240234 -34.978782))",RETIRO,CURICO,128134.050783071
"MULTIPOINT ((-71.760435 -36.052501),(-71.197073 -34.940164))",RETIRO,SARMIENTO,133579.542169641
"MULTIPOINT ((-71.760435 -36.052501),(-71.331099 -34.936378))",RETIRO,VILLA LOS NICHES,129815.95562665
"MULTIPOINT ((-71.760435 -36.052501),(-71.10015 -34.96288))",RETIRO,SAN ALBERTO,134918.906439977
"MULTIPOINT ((-71.803596 -34.974238),(-71.760435 -36.052501))",RETIRO,HUALA�E,119697.345571114
"MULTIPOINT ((-71.984569 -34.984839),(-71.760435 -36.052501))",RETIRO,LICANTEN,120189.12401697
"MULTIPOINT ((-72.186743 -34.946222),(-71.760435 -36.052501))",RETIRO,ILOCA,128691.069741498
"MULTIPOINT ((-71.760435 -36.052501),(-71.283395 -35.115836))",RETIRO,MOLINA,112558.943425818
"MULTIPOINT ((-71.760435 -36.052501),(-71.358358 -35.137795))",RETIRO,ITAHUE UNO,107830.46775334
"MULTIPOINT ((-71.760435 -36.052501),(-71.318226 -34.924263))",RETIRO,RAUCO,131451.36172614
"MULTIPOINT ((-71.760435 -36.052501),(-71.133468 -34.961366))",RETIRO,ROMERAL,133756.703214741
"MULTIPOINT ((-71.760435 -36.052501),(-71.332613 -35.004527))",RETIRO,SAGRADA  FAMILIA,122576.207541291
"MULTIPOINT ((-71.760435 -36.052501),(-71.606722 -35.090848))",RETIRO,VILLA PRAT,107602.38655323
"MULTIPOINT ((-71.760435 -36.052501),(-71.166785 -34.871258))",RETIRO,TENO,141702.801735456
"MULTIPOINT ((-72.082248 -34.762977),(-71.760435 -36.052501))",RETIRO,LLICO,146025.539746435
"MULTIPOINT ((-71.993655 -34.881859),(-71.760435 -36.052501))",RETIRO,LAGO VICHUQUEN,131595.352297144
"MULTIPOINT ((-71.760435 -36.052501),(-71.590821 -35.84957))",RETIRO,LINARES,27224.4907701241
"MULTIPOINT ((-71.760435 -36.052501),(-71.501471 -35.828368))",RETIRO,VARA GRUESA,34124.5326632197
"MULTIPOINT ((-71.760435 -36.052501),(-71.684715 -35.848055))",RETIRO,LAS OBRAS,23691.24850075
"MULTIPOINT ((-71.760435 -36.052501),(-71.405305 -35.695857))",RETIRO,COLBUN,50935.8455139251
"MULTIPOINT ((-71.760435 -36.052501),(-71.417421 -35.760219))",RETIRO,PANIMAVIDA,44838.7783890173
"MULTIPOINT ((-71.760435 -36.052501),(-71.683957 -35.966937))",RETIRO,LONGAVI,11733.4951072983
"MULTIPOINT ((-71.826312 -36.146395),(-71.760435 -36.052501))",RETIRO,PARRAL,11989.0731064792
"MULTIPOINT ((-71.802082 -36.092633),(-71.760435 -36.052501))",RETIRO,COPIHUE,5822.7381088118
"MULTIPOINT ((-71.760435 -36.052501),(-71.73204 -35.592498))",RETIRO,SAN JAVIER,51104.4185359823
"MULTIPOINT ((-71.760435 -36.052501),(-71.699102 -35.561074))",RETIRO,BOBADILLA,54807.5528354525
"MULTIPOINT ((-71.760435 -36.052501),(-71.744913 -35.674655))",RETIRO,VILLA ALEGRE,41947.8932805932
"MULTIPOINT ((-71.760435 -36.052501),(-71.590064 -35.752269))",RETIRO,YERBAS BUENAS,36691.9334072371
"MULTIPOINT ((-71.802082 -36.092633),(-71.661999 -35.432349))",COPIHUE,TALCA,74348.724599669
"MULTIPOINT ((-71.802082 -36.092633),(-71.596878 -35.366472))",COPIHUE,PANGUILEMO,82681.5844544859
"MULTIPOINT ((-71.802082 -36.092633),(-71.564319 -35.447493))",COPIHUE,HUILQUILEMU,74740.2916930171
"MULTIPOINT ((-72.412391 -35.335426),(-71.802082 -36.092633))",COPIHUE,CONSTITUCION,100539.852923523
"MULTIPOINT ((-72.333641 -35.427048),(-71.802082 -36.092633))",COPIHUE,SANTA OLGA,88117.2069629055
"MULTIPOINT ((-72.494926 -35.469452),(-71.802082 -36.092633))",COPIHUE,LOS PELLINES,93299.9874629675
"MULTIPOINT ((-72.020157 -35.096149),(-71.802082 -36.092633))",COPIHUE,CUREPTO,112313.670722423
"MULTIPOINT ((-72.281394 -35.592119),(-71.802082 -36.092633))",COPIHUE,EMPEDRADO,70421.6270519684
"MULTIPOINT ((-71.802082 -36.092633),(-71.695315 -35.520942))",COPIHUE,MAULE,64162.0258510932
"MULTIPOINT ((-71.802082 -36.092633),(-71.692287 -35.458094))",COPIHUE,CULENAR,71101.6314885618
"MULTIPOINT ((-71.802082 -36.092633),(-71.702888 -35.449764))",COPIHUE,VILLA FRANCIA,71891.095897244
"MULTIPOINT ((-71.802082 -36.092633),(-71.688501 -35.498226))",COPIHUE,CHACARILLAS,66746.9407661145
"MULTIPOINT ((-71.802082 -36.092633),(-71.446951 -35.383887))",COPIHUE,PELARCO,84946.9899915154
"MULTIPOINT ((-71.807382 -35.392217),(-71.802082 -36.092633))",COPIHUE,PENCAHUE,77715.6019651913
"MULTIPOINT ((-71.802082 -36.092633),(-71.256893 -35.281664))",COPIHUE,CUMPEO,102623.641822813
"MULTIPOINT ((-71.802082 -36.092633),(-71.487841 -35.534572))",COPIHUE,SAN CLEMENTE,68121.9890984694
"MULTIPOINT ((-71.802082 -36.092633),(-71.523429 -35.309681))",COPIHUE,SAN RAFAEL,90457.5983296225
